1,"canProcessDiscovery(attacker,victimHost)","OR",0
2,"RULE 0 (Asset - Able to run process discovery on victim host)","AND",0
3,"processDiscovery(attacker,victimHost)","OR",0
4,"RULE 1 (T1057 - Process Discovery)","AND",0
5,"isProcessDiscoveryUtil(ps)","LEAF",1
6,"canRunInstalledSoftware(attacker,victimHost,'/bin/ps',ps)","OR",0
7,"RULE 61 (BB - User is able to run installed software)","AND",0
8,"accessFile(attacker,victimHost,exec,'/bin/ps')","OR",0
9,"RULE 76 (BB - execCode implies file access)","AND",0
10,"canAccessFile(victimHost,_,exec,'/bin/ps')","OR",0
11,"RULE 78 (BB - A legitimate account can access file)","AND",0
12,"localFileProtection(victimHost,_,exec,'/bin/ps')","OR",0
13,"RULE 81 (BB - world file access)","AND",0
14,"worldAccessible(victimHost,exec,'/bin/ps')","OR",0
15,"RULE 90 (BB - world file access)","AND",0
16,"fileAttr(victimHost,'/bin/ps',-,r,w,x,-,-,-,r,w,x)","LEAF",1
17,"execCode(attacker,victimHost,_)","OR",0
18,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
19,"canAccessFile(victimHost,_,exec,'/bin/cat')","OR",0
20,"RULE 78 (BB - A legitimate account can access file)","AND",0
21,"localFileProtection(victimHost,_,exec,'/bin/cat')","OR",0
22,"RULE 81 (BB - world file access)","AND",0
23,"worldAccessible(victimHost,exec,'/bin/cat')","OR",0
24,"RULE 90 (BB - world file access)","AND",0
25,"fileAttr(victimHost,'/bin/cat',-,r,w,x,-,-,-,r,w,x)","LEAF",1
26,"accessDataFlow(attacker,write,reversePupy)","OR",0
27,"RULE 63 (BB - The remote root user has write access to the dataFlow)","AND",0
28,"dataFlowReverseShell(reversePupy)","OR",0
29,"RULE 64 (BB - Reverse shell data flow)","AND",0
30,"isReverseShell(victimHost,pupyC2Server,'/home/victimAccount/3aka3.doc')","LEAF",1
31,"flowBind(reversePupy,http,1234)","OR",0
32,"RULE 67 (BB - Flow associated port and protocol)","AND",0
33,"canScriptAccessHost(victimHost,pupyC2Server,'/home/victimAccount/3aka3.doc',reversePupy,http,1234)","OR",0
34,"RULE 69 (BB - Script access an exposed service)","AND",0
35,"networkServiceInfo(pupyC2Server,root,pupyd,http,1234)","LEAF",1
36,"accessFile(victimUser,victimHost,exec,'/home/victimAccount/3aka3.doc')","OR",0
37,"RULE 76 (BB - execCode implies file access)","AND",0
38,"canAccessFile(victimHost,victimAccount,exec,'/home/victimAccount/3aka3.doc')","OR",0
39,"RULE 78 (BB - A legitimate account can access file)","AND",0
40,"localFileProtection(victimHost,victimAccount,exec,'/home/victimAccount/3aka3.doc')","OR",0
41,"RULE 79 (BB - owner file access)","AND",0
42,"ownerAccessible(victimHost,exec,'/home/victimAccount/3aka3.doc')","OR",0
43,"RULE 88 (BB - owner file access)","AND",0
44,"fileAttr(victimHost,'/home/victimAccount/3aka3.doc',-,r,w,x,-,-,-,-,-,-)","LEAF",1
45,"fileOwner(victimHost,victimAccount,'/home/victimAccount/3aka3.doc')","LEAF",1
46,"execCode(victimUser,victimHost,victimAccount)","OR",0
47,"RULE 77 (BB - A User can execute code using his account on a specific host)","AND",0
48,"hasAccount(victimUser,victimHost,victimAccount)","LEAF",1
49,"scriptNetAccess(victimHost,pupyC2Server,'/home/victimAccount/3aka3.doc',reversePupy,http,1234)","OR",0
50,"RULE 70 (BB - Direct script network access - Existing Script)","AND",0
51,"isNetScript(victimHost,pupyC2Server,reversePupy,http,1234,pupyPayload)","LEAF",1
52,"dataBind(victimHost,'/home/victimAccount/3aka3.doc',pupyPayload)","LEAF",1
53,"aclNW(victimHost,pupyC2Server,http,1234)","LEAF",1
54,"dataFlow(victimHost,pupyC2Server,reversePupy,_)","OR",0
55,"RULE 68 (BB - Data flow initiated by script)","AND",0
56,"localAccess(attacker,pupyC2Server,root)","OR",0
57,"RULE 96 (BB - An user who is located in a host has root access to that host)","AND",0
58,"located(attacker,pupyC2Server)","LEAF",1
59,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
60,"canAccessFile(victimHost,_,exec,'/bin/certutil')","OR",0
61,"RULE 78 (BB - A legitimate account can access file)","AND",0
62,"localFileProtection(victimHost,_,exec,'/bin/certutil')","OR",0
63,"RULE 81 (BB - world file access)","AND",0
64,"worldAccessible(victimHost,exec,'/bin/certutil')","OR",0
65,"RULE 90 (BB - world file access)","AND",0
66,"fileAttr(victimHost,'/bin/certutil',-,r,w,x,-,-,-,r,w,x)","LEAF",1
67,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
68,"canAccessFile(victimHost,_,exec,'/bin/find')","OR",0
69,"RULE 78 (BB - A legitimate account can access file)","AND",0
70,"localFileProtection(victimHost,_,exec,'/bin/find')","OR",0
71,"RULE 81 (BB - world file access)","AND",0
72,"worldAccessible(victimHost,exec,'/bin/find')","OR",0
73,"RULE 90 (BB - world file access)","AND",0
74,"fileAttr(victimHost,'/bin/find',-,r,w,x,-,-,-,r,w,x)","LEAF",1
75,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
76,"canAccessFile(victimHost,_,exec,'/bin/ls')","OR",0
77,"RULE 78 (BB - A legitimate account can access file)","AND",0
78,"localFileProtection(victimHost,_,exec,'/bin/ls')","OR",0
79,"RULE 81 (BB - world file access)","AND",0
80,"worldAccessible(victimHost,exec,'/bin/ls')","OR",0
81,"RULE 90 (BB - world file access)","AND",0
82,"fileAttr(victimHost,'/bin/ls',-,r,w,x,-,-,-,r,w,x)","LEAF",1
83,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
84,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
85,"canAccessFile(victimHost,_,exec,'/bin/tcpdump')","OR",0
86,"RULE 78 (BB - A legitimate account can access file)","AND",0
87,"localFileProtection(victimHost,_,exec,'/bin/tcpdump')","OR",0
88,"RULE 81 (BB - world file access)","AND",0
89,"worldAccessible(victimHost,exec,'/bin/tcpdump')","OR",0
90,"RULE 90 (BB - world file access)","AND",0
91,"fileAttr(victimHost,'/bin/tcpdump',-,r,w,x,-,-,-,r,w,x)","LEAF",1
92,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
93,"canAccessFile(victimHost,_,exec,'/bin/zip')","OR",0
94,"RULE 78 (BB - A legitimate account can access file)","AND",0
95,"localFileProtection(victimHost,_,exec,'/bin/zip')","OR",0
96,"RULE 81 (BB - world file access)","AND",0
97,"worldAccessible(victimHost,exec,'/bin/zip')","OR",0
98,"RULE 90 (BB - world file access)","AND",0
99,"fileAttr(victimHost,'/bin/zip',-,r,w,x,-,-,-,r,w,x)","LEAF",1
100,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
101,"canAccessFile(victimHost,_,exec,'/private')","OR",0
102,"RULE 78 (BB - A legitimate account can access file)","AND",0
103,"localFileProtection(victimHost,_,exec,'/private')","OR",0
104,"RULE 81 (BB - world file access)","AND",0
105,"worldAccessible(victimHost,exec,'/private')","OR",0
106,"RULE 90 (BB - world file access)","AND",0
107,"fileAttr(victimHost,'/private',d,r,w,x,r,-,x,r,-,x)","LEAF",1
108,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
109,"canAccessFile(victimHost,_,exec,'/private/secret1.doc')","OR",0
110,"RULE 78 (BB - A legitimate account can access file)","AND",0
111,"localFileProtection(victimHost,_,exec,'/private/secret1.doc')","OR",0
112,"RULE 81 (BB - world file access)","AND",0
113,"worldAccessible(victimHost,exec,'/private/secret1.doc')","OR",0
114,"RULE 90 (BB - world file access)","AND",0
115,"fileAttr(victimHost,'/private/secret1.doc',-,-,-,-,-,-,-,r,w,x)","LEAF",1
116,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
117,"canAccessFile(victimHost,_,exec,'/private/secret2.doc')","OR",0
118,"RULE 78 (BB - A legitimate account can access file)","AND",0
119,"localFileProtection(victimHost,_,exec,'/private/secret2.doc')","OR",0
120,"RULE 81 (BB - world file access)","AND",0
121,"worldAccessible(victimHost,exec,'/private/secret2.doc')","OR",0
122,"RULE 90 (BB - world file access)","AND",0
123,"fileAttr(victimHost,'/private/secret2.doc',-,-,-,-,-,-,-,r,w,x)","LEAF",1
124,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
125,"canAccessFile(victimHost,_,exec,'/usr/bin/sudo')","OR",0
126,"RULE 78 (BB - A legitimate account can access file)","AND",0
127,"localFileProtection(victimHost,_,exec,'/usr/bin/sudo')","OR",0
128,"RULE 81 (BB - world file access)","AND",0
129,"worldAccessible(victimHost,exec,'/usr/bin/sudo')","OR",0
130,"RULE 90 (BB - world file access)","AND",0
131,"fileAttr(victimHost,'/usr/bin/sudo',-,r,w,s,r,-,-,r,-,x)","LEAF",1
132,"RULE 76 (BB - execCode implies file access)","AND",0
133,"canAccessFile(victimHost,root,exec,'/bin/ps')","OR",0
134,"RULE 78 (BB - A legitimate account can access file)","AND",0
135,"localFileProtection(victimHost,root,exec,'/bin/ps')","OR",0
136,"RULE 79 (BB - owner file access)","AND",0
137,"ownerAccessible(victimHost,exec,'/bin/ps')","OR",0
138,"RULE 88 (BB - owner file access)","AND",0
139,"fileOwner(victimHost,root,'/bin/ps')","LEAF",1
140,"RULE 81 (BB - world file access)","AND",0
141,"execCode(attacker,victimHost,root)","OR",0
142,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
143,"canAccessFile(victimHost,root,exec,'/bin/cat')","OR",0
144,"RULE 78 (BB - A legitimate account can access file)","AND",0
145,"localFileProtection(victimHost,root,exec,'/bin/cat')","OR",0
146,"RULE 79 (BB - owner file access)","AND",0
147,"ownerAccessible(victimHost,exec,'/bin/cat')","OR",0
148,"RULE 88 (BB - owner file access)","AND",0
149,"fileOwner(victimHost,root,'/bin/cat')","LEAF",1
150,"RULE 81 (BB - world file access)","AND",0
151,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
152,"canAccessFile(victimHost,root,exec,'/bin/certutil')","OR",0
153,"RULE 78 (BB - A legitimate account can access file)","AND",0
154,"localFileProtection(victimHost,root,exec,'/bin/certutil')","OR",0
155,"RULE 79 (BB - owner file access)","AND",0
156,"ownerAccessible(victimHost,exec,'/bin/certutil')","OR",0
157,"RULE 88 (BB - owner file access)","AND",0
158,"fileOwner(victimHost,root,'/bin/certutil')","LEAF",1
159,"RULE 81 (BB - world file access)","AND",0
160,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
161,"canAccessFile(victimHost,root,exec,'/bin/find')","OR",0
162,"RULE 78 (BB - A legitimate account can access file)","AND",0
163,"localFileProtection(victimHost,root,exec,'/bin/find')","OR",0
164,"RULE 79 (BB - owner file access)","AND",0
165,"ownerAccessible(victimHost,exec,'/bin/find')","OR",0
166,"RULE 88 (BB - owner file access)","AND",0
167,"fileOwner(victimHost,root,'/bin/find')","LEAF",1
168,"RULE 81 (BB - world file access)","AND",0
169,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
170,"canAccessFile(victimHost,root,exec,'/bin/ls')","OR",0
171,"RULE 78 (BB - A legitimate account can access file)","AND",0
172,"localFileProtection(victimHost,root,exec,'/bin/ls')","OR",0
173,"RULE 79 (BB - owner file access)","AND",0
174,"ownerAccessible(victimHost,exec,'/bin/ls')","OR",0
175,"RULE 88 (BB - owner file access)","AND",0
176,"fileOwner(victimHost,root,'/bin/ls')","LEAF",1
177,"RULE 81 (BB - world file access)","AND",0
178,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
179,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
180,"canAccessFile(victimHost,root,exec,'/bin/tcpdump')","OR",0
181,"RULE 78 (BB - A legitimate account can access file)","AND",0
182,"localFileProtection(victimHost,root,exec,'/bin/tcpdump')","OR",0
183,"RULE 79 (BB - owner file access)","AND",0
184,"ownerAccessible(victimHost,exec,'/bin/tcpdump')","OR",0
185,"RULE 88 (BB - owner file access)","AND",0
186,"fileOwner(victimHost,root,'/bin/tcpdump')","LEAF",1
187,"RULE 81 (BB - world file access)","AND",0
188,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
189,"canAccessFile(victimHost,root,exec,'/bin/zip')","OR",0
190,"RULE 78 (BB - A legitimate account can access file)","AND",0
191,"localFileProtection(victimHost,root,exec,'/bin/zip')","OR",0
192,"RULE 79 (BB - owner file access)","AND",0
193,"ownerAccessible(victimHost,exec,'/bin/zip')","OR",0
194,"RULE 88 (BB - owner file access)","AND",0
195,"fileOwner(victimHost,root,'/bin/zip')","LEAF",1
196,"RULE 81 (BB - world file access)","AND",0
197,"RULE 76 (BB - execCode implies file access)","AND",0
198,"canAccessFile(victimHost,victimAccount,exec,'/bin/ps')","OR",0
199,"RULE 78 (BB - A legitimate account can access file)","AND",0
200,"localFileProtection(victimHost,victimAccount,exec,'/bin/ps')","OR",0
201,"RULE 81 (BB - world file access)","AND",0
202,"execCode(attacker,victimHost,victimAccount)","OR",0
203,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
204,"canAccessFile(victimHost,victimAccount,exec,'/bin/bash')","OR",0
205,"RULE 78 (BB - A legitimate account can access file)","AND",0
206,"localFileProtection(victimHost,victimAccount,exec,'/bin/bash')","OR",0
207,"RULE 80 (BB - group file access)","AND",0
208,"groupAccessible(victimHost,exec,'/bin/bash')","LEAF",1
209,"fileGroupOwner(victimHost,'/bin/bash',victimGroup)","LEAF",1
210,"inGroup(victimAccount,victimGroup)","LEAF",1
211,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
212,"canAccessFile(victimHost,victimAccount,exec,'/bin/powershell')","OR",0
213,"RULE 78 (BB - A legitimate account can access file)","AND",0
214,"localFileProtection(victimHost,victimAccount,exec,'/bin/powershell')","OR",0
215,"RULE 79 (BB - owner file access)","AND",0
216,"ownerAccessible(victimHost,exec,'/bin/powershell')","OR",0
217,"RULE 88 (BB - owner file access)","AND",0
218,"fileAttr(victimHost,'/bin/powershell',-,r,w,x,-,-,-,-,-,-)","LEAF",1
219,"fileOwner(victimHost,victimAccount,'/bin/powershell')","LEAF",1
220,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
221,"canAccessFile(victimHost,victimAccount,exec,'/home/victimAccount/.bash_history')","OR",0
222,"RULE 78 (BB - A legitimate account can access file)","AND",0
223,"localFileProtection(victimHost,victimAccount,exec,'/home/victimAccount/.bash_history')","OR",0
224,"RULE 79 (BB - owner file access)","AND",0
225,"ownerAccessible(victimHost,exec,'/home/victimAccount/.bash_history')","OR",0
226,"RULE 88 (BB - owner file access)","AND",0
227,"fileAttr(victimHost,'/home/victimAccount/.bash_history',-,r,w,x,r,w,x,-,-,-)","LEAF",1
228,"fileOwner(victimHost,victimAccount,'/home/victimAccount/.bash_history')","LEAF",1
229,"RULE 80 (BB - group file access)","AND",0
230,"groupAccessible(victimHost,exec,'/home/victimAccount/.bash_history')","LEAF",1
231,"fileGroupOwner(victimHost,'/home/victimAccount/.bash_history',victimGroup)","LEAF",1
232,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
233,"canAccessFile(victimHost,victimAccount,exec,'/home/victimAccount/.bash_login')","OR",0
234,"RULE 78 (BB - A legitimate account can access file)","AND",0
235,"localFileProtection(victimHost,victimAccount,exec,'/home/victimAccount/.bash_login')","OR",0
236,"RULE 79 (BB - owner file access)","AND",0
237,"ownerAccessible(victimHost,exec,'/home/victimAccount/.bash_login')","OR",0
238,"RULE 88 (BB - owner file access)","AND",0
239,"fileAttr(victimHost,'/home/victimAccount/.bash_login',-,r,w,x,r,w,x,-,-,-)","LEAF",1
240,"fileOwner(victimHost,victimAccount,'/home/victimAccount/.bash_login')","LEAF",1
241,"RULE 80 (BB - group file access)","AND",0
242,"groupAccessible(victimHost,exec,'/home/victimAccount/.bash_login')","LEAF",1
243,"fileGroupOwner(victimHost,'/home/victimAccount/.bash_login',victimGroup)","LEAF",1
244,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
245,"RULE 62 (BB - User is able to use a reverse shell)","AND",0
246,"canAccessFile(victimHost,victimAccount,exec,'/private')","OR",0
247,"RULE 78 (BB - A legitimate account can access file)","AND",0
248,"localFileProtection(victimHost,victimAccount,exec,'/private')","OR",0
249,"RULE 79 (BB - owner file access)","AND",0
250,"ownerAccessible(victimHost,exec,'/private')","OR",0
251,"RULE 88 (BB - owner file access)","AND",0
252,"fileOwner(victimHost,victimAccount,'/private')","LEAF",1
253,"RULE 80 (BB - group file access)","AND",0
254,"groupAccessible(victimHost,exec,'/private')","LEAF",1
255,"fileGroupOwner(victimHost,'/private',victimGroup)","LEAF",1
256,"installed(victimHost,'/bin/ps',ps)","LEAF",1
257,"canAbuseCmdScriptingInterpreter(attacker,victimHost,'/bin/bash')","OR",0
258,"RULE 54 (Asset - Able to abuse command and scripting interpreters)","AND",0
259,"cmdScriptingInterpreter(attacker,victimHost,'/bin/bash')","OR",0
260,"RULE 58 (T1059 - Command and Scripting Interpreter)","AND",0
261,"cmdScriptingInterpreterUnixShell(attacker,victimHost,'/bin/bash')","OR",0
262,"RULE 60 (T1059.004 - Command and Scripting Interpreter - PowerShell)","AND",0
263,"isUnixShell(bash)","LEAF",1
264,"canRunInstalledSoftware(attacker,victimHost,'/bin/bash',bash)","OR",0
265,"RULE 61 (BB - User is able to run installed software)","AND",0
266,"accessFile(attacker,victimHost,exec,'/bin/bash')","OR",0
267,"RULE 76 (BB - execCode implies file access)","AND",0
268,"installed(victimHost,'/bin/bash',bash)","LEAF",1
269,"malicious(attacker)","LEAF",1
270,"RULE 1 (T1057 - Process Discovery)","AND",0
271,"canAbuseCmdScriptingInterpreter(attacker,victimHost,'/bin/powershell')","OR",0
272,"RULE 54 (Asset - Able to abuse command and scripting interpreters)","AND",0
273,"cmdScriptingInterpreter(attacker,victimHost,'/bin/powershell')","OR",0
274,"RULE 57 (T1059 - Command and Scripting Interpreter)","AND",0
275,"cmdScriptingInterpreterPowerShell(attacker,victimHost,'/bin/powershell')","OR",0
276,"RULE 59 (T1059.001 - Command and Scripting Interpreter - PowerShell)","AND",0
277,"isPowerShell(powerShell)","LEAF",1
278,"canRunInstalledSoftware(attacker,victimHost,'/bin/powershell',powerShell)","OR",0
279,"RULE 61 (BB - User is able to run installed software)","AND",0
280,"accessFile(attacker,victimHost,exec,'/bin/powershell')","OR",0
281,"RULE 76 (BB - execCode implies file access)","AND",0
282,"installed(victimHost,'/bin/powershell',powerShell)","LEAF",1
